algoritmo,tipo_caso,n,m,repeticion,tiempo_seg,operaciones,memoria_kb,encontrado,long_camino
prog_dinamica,mejor,6,15,3,0.00019909999537048861,960,10.3046875,True,6
prog_dinamica,mejor,6,15,4,0.00025049999385373667,960,10.3046875,True,6
prog_dinamica,mejor,7,21,0,0.0007043000005069189,2688,26.3203125,True,7
prog_dinamica,mejor,7,21,1,0.0007483999943360686,2688,26.3203125,True,7
prog_dinamica,mejor,7,21,2,0.0005105000018374994,2688,26.3203125,True,7
prog_dinamica,mejor,7,21,3,0.000513600003614556,2688,26.3203125,True,7
prog_dinamica,mejor,7,21,4,0.0005144999959156848,2688,26.5224609375,True,7
prog_dinamica,mejor,8,28,0,0.0017470000020693988,7168,60.5078125,True,8
prog_dinamica,mejor,8,28,1,0.001312200001848396,7168,60.5078125,True,8
prog_dinamica,mejor,8,28,2,0.0015361999976448715,7168,60.5078125,True,8
prog_dinamica,mejor,8,28,3,0.001973300000827294,7168,60.5078125,True,8
prog_dinamica,mejor,8,28,4,0.0015190000049187802,7168,60.5078125,True,8
prog_dinamica,mejor,9,36,0,0.004094700001587626,18432,132.5859375,True,9
prog_dinamica,mejor,9,36,1,0.004401899997901637,18432,132.5859375,True,9
prog_dinamica,mejor,9,36,2,0.0032550999967497773,18432,132.5859375,True,9
prog_dinamica,mejor,9,36,3,0.0040709999957471155,18432,132.5859375,True,9
prog_dinamica,mejor,9,36,4,0.0031718000027467497,18432,132.5859375,True,9
prog_dinamica,mejor,10,45,0,0.010340000000724103,46080,285.6796875,True,10
prog_dinamica,mejor,10,45,1,0.008182900004612748,46080,285.6796875,True,10
prog_dinamica,mejor,10,45,2,0.007551700000476558,46080,285.6796875,True,10
prog_dinamica,mejor,10,45,3,0.008145699997839984,46080,285.6796875,True,10
prog_dinamica,mejor,10,45,4,0.00894469999911962,46080,285.6796875,True,10
prog_dinamica,mejor,11,55,0,0.019240500005253125,112640,608.3046875,True,11
prog_dinamica,mejor,11,55,1,0.01924009999493137,112640,608.3046875,True,11
prog_dinamica,mejor,11,55,2,0.023161099998105783,112640,608.3046875,True,11
prog_dinamica,mejor,11,55,3,0.026255500000843313,112640,608.3046875,True,11
prog_dinamica,mejor,11,55,4,0.020727199997054413,112640,608.3046875,True,11
prog_dinamica,mejor,12,66,0,0.06597139999939827,270336,1277.2421875,True,12
prog_dinamica,mejor,12,66,1,0.05681430000549881,270336,1277.2421875,True,12
prog_dinamica,mejor,12,66,2,0.06210819999978412,270336,1277.2421875,True,12
prog_dinamica,mejor,12,66,3,0.13031419999606442,270336,1277.2421875,True,12
prog_dinamica,mejor,12,66,4,0.05651729999954114,270336,1277.2421875,True,12
prog_dinamica,mejor,13,78,0,0.10168829999747686,638976,2689.125,True,13
prog_dinamica,mejor,13,78,1,0.1029835000008461,638976,2688.0078125,True,13
prog_dinamica,mejor,13,78,2,0.10924489999888465,638976,2688.0078125,True,13
prog_dinamica,mejor,13,78,3,0.09897240000282181,638976,2688.0078125,True,13
prog_dinamica,mejor,13,78,4,0.19037489999755053,638976,2688.0078125,True,13
prog_dinamica,mejor,14,91,0,0.2376866999984486,1490944,5639.5703125,True,14
prog_dinamica,mejor,14,91,1,0.23871130000043195,1490944,5639.5703125,True,14
prog_dinamica,mejor,14,91,2,0.39131759999872884,1490944,5639.5703125,True,14
prog_dinamica,mejor,14,91,3,0.24102839999977732,1490944,5639.5703125,True,14
prog_dinamica,mejor,14,91,4,0.24236889999883715,1490944,5639.625,True,14
prog_dinamica,mejor,15,105,0,0.5409555000005639,3440640,11804.3359375,True,15
prog_dinamica,mejor,15,105,1,0.5676086999956169,3440640,11803.4375,True,15
prog_dinamica,mejor,15,105,2,0.5431610000014189,3440640,11802.3984375,True,15
prog_dinamica,mejor,15,105,3,0.5512032999977237,3440640,11802.453125,True,15
prog_dinamica,mejor,15,105,4,0.5226716000033775,3440640,11803.5859375,True,15
prog_dinamica,mejor,16,120,0,1.2222580000016023,7864320,24649.515625,True,16
prog_dinamica,mejor,16,120,1,1.3333545999994385,7864320,24649.1015625,True,16
prog_dinamica,mejor,16,120,2,1.366413299998385,7864320,24648.65625,True,16
prog_dinamica,mejor,16,120,3,1.3385531000021729,7864320,24649.1015625,True,16
prog_dinamica,mejor,16,120,4,1.2959440999984508,7864320,24648.375,True,16
prog_dinamica,mejor,17,136,0,3.1128746999966097,17825792,51378.8671875,True,17
prog_dinamica,mejor,17,136,1,2.8887294999949518,17825792,51378.8125,True,17
prog_dinamica,mejor,17,136,2,2.8638334999996005,17825792,51379.1484375,True,17
prog_dinamica,mejor,17,136,3,4.064509499999986,17825792,51378.8125,True,17
prog_dinamica,mejor,17,136,4,3.038300400003209,17825792,51379.0390625,True,17
prog_dinamica,peor,4,3,0,1.8799997633323073e-05,24,1.625,False,0
prog_dinamica,peor,4,3,1,1.8600003386382014e-05,24,1.625,False,0
prog_dinamica,peor,4,3,2,1.8600003386382014e-05,24,1.625,False,0
prog_dinamica,peor,4,3,3,2.1599997126031667e-05,24,1.625,False,0
prog_dinamica,peor,4,3,4,1.889999839477241e-05,24,1.625,False,0
prog_dinamica,peor,5,4,0,2.9499999072868377e-05,40,3.390625,False,0
prog_dinamica,peor,5,4,1,2.9800001357216388e-05,40,3.390625,False,0
prog_dinamica,peor,5,4,2,2.9699993319809437e-05,40,3.390625,False,0
prog_dinamica,peor,5,4,3,6.579999899258837e-05,40,3.390625,False,0
prog_dinamica,peor,5,4,4,2.970000059576705e-05,40,3.390625,False,0
prog_dinamica,peor,6,8,0,8.340000204043463e-05,240,10.3046875,False,0
prog_dinamica,peor,6,8,1,9.019999561132863e-05,240,10.3046875,False,0
prog_dinamica,peor,6,8,2,8.489999891025946e-05,240,10.3046875,False,0
prog_dinamica,peor,6,8,3,0.00011300000187475234,240,10.3046875,False,0
prog_dinamica,peor,6,8,4,0.00012849999620812014,240,10.3046875,False,0
prog_dinamica,peor,7,10,0,0.0001576000067871064,420,26.3203125,False,0
prog_dinamica,peor,7,10,1,0.00015419999544974416,420,26.3203125,False,0
prog_dinamica,peor,7,10,2,0.0001919999995152466,420,26.3203125,False,0
prog_dinamica,peor,7,10,3,0.0001660999987507239,420,26.3203125,False,0
prog_dinamica,peor,7,10,4,0.00015310000162571669,420,26.3203125,False,0
prog_dinamica,peor,8,15,0,0.0004461999997147359,1680,60.5078125,False,0
prog_dinamica,peor,8,15,1,0.00044889999844599515,1680,60.5078125,False,0
prog_dinamica,peor,8,15,2,0.0004419000033522025,1680,60.5078125,False,0
prog_dinamica,peor,8,15,3,0.0005917999951634556,1680,60.5078125,False,0
prog_dinamica,peor,8,15,4,0.0004410999972606078,1680,60.5078125,False,0
prog_dinamica,peor,9,18,0,0.0008230000021285377,3024,132.5859375,False,0
prog_dinamica,peor,9,18,1,0.0010167000000365078,3024,132.5859375,False,0
prog_dinamica,peor,9,18,2,0.0008310999983223155,3024,132.5859375,False,0
prog_dinamica,peor,9,18,3,0.0008316000021295622,3024,132.5859375,False,0
prog_dinamica,peor,9,18,4,0.0008275000000139698,3024,132.5859375,False,0
prog_dinamica,peor,10,24,0,0.0023635000034119003,10080,285.6796875,False,0
prog_dinamica,peor,10,24,1,0.0023431000008713454,10080,285.6796875,False,0
prog_dinamica,peor,10,24,2,0.0038138000018079765,10080,285.6796875,False,0
prog_dinamica,peor,10,24,3,0.0032741999966674484,10080,285.6796875,False,0
prog_dinamica,peor,10,24,4,0.003823200000624638,10080,288.986328125,False,0
prog_dinamica,peor,11,28,0,0.004624399996828288,18480,608.3984375,False,0
prog_dinamica,peor,11,28,1,0.007190599993919022,18480,608.4365234375,False,0
prog_dinamica,peor,11,28,2,0.005055599998740945,18480,608.28125,False,0
prog_dinamica,peor,11,28,3,0.005047400001785718,18480,608.28125,False,0
prog_dinamica,peor,11,28,4,0.004803699994226918,18480,608.28125,False,0
prog_dinamica,peor,12,35,0,0.013173400002415292,55440,1277.21875,False,0
prog_dinamica,peor,12,35,1,0.012443600004189648,55440,1277.21875,False,0
prog_dinamica,peor,12,35,2,0.012914600003568921,55440,1277.21875,False,0
prog_dinamica,peor,12,35,3,0.013593100004072767,55440,1277.21875,False,0
prog_dinamica,peor,12,35,4,0.013062599995464552,55440,1277.21875,False,0
prog_dinamica,peor,13,40,0,0.037454999997862615,102960,2688.0390625,False,0
prog_dinamica,peor,13,40,1,0.027090399998996872,102960,2687.984375,False,0
prog_dinamica,peor,13,40,2,0.03698900000017602,102960,2687.984375,False,0
prog_dinamica,peor,13,40,3,0.03090449999581324,102960,2687.984375,False,0
prog_dinamica,peor,13,40,4,0.04100250000192318,102960,2687.984375,False,0
prog_dinamica,peor,14,48,0,0.18716139999742154,288288,5641.140625,False,0
prog_dinamica,peor,14,48,1,0.09373059999779798,288288,5639.546875,False,0
prog_dinamica,peor,14,48,2,0.07723260000057053,288288,5639.546875,False,0
prog_dinamica,peor,14,48,3,0.16148149999935413,288288,5639.546875,False,0
prog_dinamica,peor,14,48,4,0.08546940000087488,288288,5639.546875,False,0
prog_dinamica,peor,15,54,0,0.3399412999933702,540540,11802.375,False,0
prog_dinamica,peor,15,54,1,0.13469110000005458,540540,11804.0546875,False,0
prog_dinamica,peor,15,54,2,0.17598990000260528,540540,11802.375,False,0
prog_dinamica,peor,15,54,3,0.12943819999782136,540540,11802.375,False,0
prog_dinamica,peor,15,54,4,0.20493590000114636,540540,11802.375,False,0
prog_dinamica,peor,16,63,0,0.3208516999948188,1441440,24649.046875,False,0
prog_dinamica,peor,16,63,1,0.43321329999889713,1441440,24647.3671875,False,0
prog_dinamica,peor,16,63,2,0.39474260000133654,1441440,24649.1015625,False,0
prog_dinamica,peor,16,63,3,0.3147347999984049,1441440,24647.3671875,False,0
prog_dinamica,peor,16,63,4,0.397912800006452,1441440,24649.1015625,False,0
prog_dinamica,peor,17,70,0,0.7501107999996748,2722720,51378.125,False,0
prog_dinamica,peor,17,70,1,0.7513488000040525,2722720,51378.40625,False,0
prog_dinamica,peor,17,70,2,0.7495542000033311,2722720,51378.6484375,False,0
prog_dinamica,peor,17,70,3,3.2148576000035973,2722720,51378.125,False,0
prog_dinamica,peor,17,70,4,0.7948192999974708,2722720,51378.125,False,0
prog_dinamica,peor,18,80,0,1.7447020999970846,7001280,106915.6328125,False,0
prog_dinamica,peor,18,80,1,1.8869890999994823,7001280,106915.6171875,False,0
prog_dinamica,peor,18,80,2,2.1020874999958323,7001280,106915.6328125,False,0
prog_dinamica,peor,18,80,3,1.7816345999963232,7001280,106915.578125,False,0
prog_dinamica,peor,18,80,4,1.8425512999965576,7001280,106915.6328125,False,0
prog_dinamica,peor,19,88,0,4.05406789999688,13302432,222148.09375,False,0
prog_dinamica,peor,19,88,1,4.017945399995369,13302432,222148.375,False,0
prog_dinamica,peor,19,88,2,3.86372190000111,13302432,222148.09375,False,0
prog_dinamica,peor,19,88,3,3.6547789000032935,13302432,222148.375,False,0
prog_dinamica,peor,19,88,4,3.770067999997991,13302432,222148.09375,False,0
prog_dinamica,promedio,4,2,0,1.750000228639692e-05,8,1.625,False,0
prog_dinamica,promedio,4,3,1,2.0799998310394585e-05,24,1.625,False,0
prog_dinamica,promedio,4,2,2,1.85999961104244e-05,12,1.625,False,0
prog_dinamica,promedio,4,4,3,0.0006446999977924861,48,1.625,True,4
prog_dinamica,promedio,4,2,4,2.2600004740525037e-05,12,1.625,False,0
prog_dinamica,promedio,5,9,0,0.00011069999891333282,270,3.390625,True,5
prog_dinamica,promedio,5,2,1,2.8100002964492887e-05,12,3.390625,False,0
prog_dinamica,promedio,5,6,2,4.799999442184344e-05,112,3.390625,True,5
prog_dinamica,promedio,5,2,3,2.6699999580159783e-05,12,3.390625,False,0
prog_dinamica,promedio,5,6,4,0.0001294999965466559,122,3.390625,True,5
prog_dinamica,promedio,6,6,0,9.03999971342273e-05,110,10.3046875,False,0
prog_dinamica,promedio,6,4,1,7.280000136233866e-05,48,10.3046875,False,0
prog_dinamica,promedio,6,8,2,0.00014350000128615648,256,10.3046875,True,6
prog_dinamica,promedio,6,6,3,0.00012040000001434237,108,10.3046875,True,6
prog_dinamica,promedio,6,9,4,0.0016296999965561554,312,10.3046875,True,6
prog_dinamica,promedio,7,11,0,0.0002384999970672652,713,26.3203125,True,7
prog_dinamica,promedio,7,11,1,0.0003219999998691492,644,26.3203125,True,7
prog_dinamica,promedio,7,9,2,0.00018119999731425196,378,26.3203125,True,7
prog_dinamica,promedio,7,12,3,0.0002613000033306889,942,26.3203125,True,7
prog_dinamica,promedio,7,10,4,0.00018400000408291817,492,26.3203125,True,7
prog_dinamica,promedio,8,13,0,0.0004316000049584545,1250,60.5078125,True,8
prog_dinamica,promedio,8,19,1,0.000851400000101421,3835,60.5078125,True,8
prog_dinamica,promedio,8,14,2,0.000534200000402052,1802,60.5078125,True,8
prog_dinamica,promedio,8,15,3,0.0004804999989573844,1705,60.5078125,True,8
prog_dinamica,promedio,8,15,4,0.0005682999981218018,2034,60.5078125,True,8
prog_dinamica,promedio,9,14,0,0.0008669999951962382,1984,132.5859375,True,9
prog_dinamica,promedio,9,22,1,0.0020867999992333353,8643,132.5859375,True,9
prog_dinamica,promedio,9,16,2,0.0010159999947063625,3434,132.5859375,True,9
prog_dinamica,promedio,9,14,3,0.0007935999965411611,2150,132.5859375,True,9
prog_dinamica,promedio,9,18,4,0.0009982000046875328,3732,132.5859375,True,9
prog_dinamica,promedio,10,23,0,0.0028361999939079396,12205,285.6796875,True,10
prog_dinamica,promedio,10,21,1,0.002466199999616947,9143,285.6796875,True,10
prog_dinamica,promedio,10,28,2,0.004845600000408012,23219,285.6796875,True,10
prog_dinamica,promedio,10,23,3,0.003773900003579911,13984,288.734375,True,10
prog_dinamica,promedio,10,22,4,0.003115400002570823,12580,286.7568359375,True,10
prog_dinamica,promedio,11,30,0,0.00835229999938747,42281,608.4208984375,True,11
prog_dinamica,promedio,11,24,1,0.008907100003852975,23435,608.3046875,True,11
prog_dinamica,promedio,11,30,2,0.01222569999663392,42161,608.3046875,True,11
prog_dinamica,promedio,11,35,3,0.012255599998752587,59843,608.28125,True,11
prog_dinamica,promedio,11,24,4,0.005929099999775644,19488,609.5546875,True,11
prog_dinamica,promedio,12,37,0,0.022384299998520873,114299,1277.2421875,True,12
prog_dinamica,promedio,12,35,1,0.02132490000076359,103607,1277.2421875,True,12
prog_dinamica,promedio,12,29,2,0.017303499997069594,52998,1277.2421875,True,12
prog_dinamica,promedio,12,26,3,0.013057699994533323,32119,1277.2421875,True,12
prog_dinamica,promedio,12,32,4,0.017754500004230067,76138,1277.2421875,True,12
prog_dinamica,promedio,13,42,0,0.07731559999956517,270490,2688.0078125,True,13
prog_dinamica,promedio,13,45,1,0.08530930000415538,302375,2688.0078125,True,13
prog_dinamica,promedio,13,36,2,0.056743299996014684,179870,2688.0078125,True,13
prog_dinamica,promedio,13,38,3,0.054647600001771934,202021,2688.0078125,True,13
prog_dinamica,promedio,13,39,4,0.07122489999892423,242617,2688.0078125,True,13
prog_dinamica,promedio,14,49,0,0.21429229999921517,649481,5639.5703125,True,14
prog_dinamica,promedio,14,49,1,0.19822389999899315,611113,5640.609375,True,14
prog_dinamica,promedio,14,42,2,0.08396530000027269,364892,5639.625,True,14
prog_dinamica,promedio,14,38,3,0.08140219999768306,340935,5639.5703125,True,14
prog_dinamica,promedio,14,42,4,0.10259819999919273,442684,5639.5703125,True,14
prog_dinamica,promedio,15,52,0,0.2620156000048155,1319377,11802.3984375,True,15
prog_dinamica,promedio,15,56,1,0.2975203000023612,1497553,11804.0546875,True,15
prog_dinamica,promedio,15,50,2,0.2579511000003549,1208421,11802.453125,True,15
prog_dinamica,promedio,15,58,3,0.3348383999982616,1664039,11803.515625,True,15
prog_dinamica,promedio,15,61,4,0.3888373000008869,1692954,11802.3984375,True,15
prog_dinamica,promedio,16,62,0,0.6669553000028827,3374920,24648.9921875,True,16
prog_dinamica,promedio,16,53,1,0.7972157999975025,2444443,24649.046875,True,16
prog_dinamica,promedio,16,59,2,0.5947693999987678,3031007,24648.9921875,True,16
prog_dinamica,promedio,16,73,3,0.9500388000014937,4553477,24648.90625,True,16
prog_dinamica,promedio,16,62,4,0.735447800005204,3389153,24649.1015625,True,16
prog_dinamica,promedio,17,64,0,1.4967975999970804,6827842,51378.9296875,True,17
prog_dinamica,promedio,17,66,1,1.7559134999974049,6836915,51378.125,True,17
prog_dinamica,promedio,17,68,2,2.261679199997161,7752549,51378.703125,True,17
prog_dinamica,promedio,17,67,3,1.509401399998751,6905866,51378.703125,True,17
prog_dinamica,promedio,17,68,4,1.7331060999931651,7434016,51378.984375,True,17
prog_dinamica,promedio,18,76,0,4.660864199999196,17265015,106915.796875,True,18
prog_dinamica,promedio,18,69,1,2.8714025000008405,13396931,106916.0234375,True,18
prog_dinamica,promedio,18,81,2,3.8817005999953835,17957954,106915.7421875,True,18
prog_dinamica,promedio,18,73,3,3.6239456000039354,16384942,106915.7421875,True,18
prog_dinamica,promedio,18,85,4,4.191093699999328,21370423,106916.078125,True,18
monte_carlo,mejor,4,6,0,3.7099998735357076e-05,9,3.2890625,True,4
monte_carlo,mejor,4,6,1,2.0499996026046574e-05,9,3.2890625,True,4
monte_carlo,mejor,4,6,2,1.750000228639692e-05,9,3.2890625,True,4
monte_carlo,mejor,4,6,3,1.7099999240599573e-05,9,3.2890625,True,4
monte_carlo,mejor,4,6,4,1.6800004232209176e-05,9,3.2890625,True,4
monte_carlo,mejor,5,10,0,1.7099999240599573e-05,16,3.703125,True,5
monte_carlo,mejor,5,10,1,1.7600003047846258e-05,16,3.703125,True,5
monte_carlo,mejor,5,10,2,1.7400001524947584e-05,16,3.703125,True,5
monte_carlo,mejor,5,10,3,4.020000051241368e-05,16,3.703125,True,5
monte_carlo,mejor,5,10,4,2.0899999071843922e-05,16,3.703125,True,5
monte_carlo,mejor,6,15,0,2.119999408023432e-05,25,3.8046875,True,6
monte_carlo,mejor,6,15,1,2.2000000171829015e-05,25,3.8046875,True,6
monte_carlo,mejor,6,15,2,3.809999907389283e-05,25,3.8046875,True,6
monte_carlo,mejor,6,15,3,2.1400002879090607e-05,25,3.8046875,True,6
monte_carlo,mejor,6,15,4,2.2700005501974374e-05,25,3.8046875,True,6
monte_carlo,mejor,7,21,0,2.340000355616212e-05,36,3.8203125,True,7
monte_carlo,mejor,7,21,1,3.68999972124584e-05,36,3.8203125,True,7
monte_carlo,mejor,7,21,2,3.189999551977962e-05,36,3.8203125,True,7
monte_carlo,mejor,7,21,3,2.3399996280204505e-05,36,3.8203125,True,7
monte_carlo,mejor,7,21,4,2.390000008745119e-05,36,3.8203125,True,7
monte_carlo,mejor,8,28,0,2.439999661874026e-05,49,3.8203125,True,8
monte_carlo,mejor,8,28,1,2.5200002710334957e-05,49,3.8203125,True,8
monte_carlo,mejor,8,28,2,2.609999501146376e-05,49,3.8203125,True,8
monte_carlo,mejor,8,28,3,2.6399997295811772e-05,49,3.8203125,True,8
monte_carlo,mejor,8,28,4,2.61999957729131e-05,49,3.8203125,True,8
monte_carlo,mejor,9,36,0,2.8400005248840898e-05,64,3.8671875,True,9
monte_carlo,mejor,9,36,1,2.9499999072868377e-05,64,3.8671875,True,9
monte_carlo,mejor,9,36,2,2.9100003303028643e-05,64,3.8671875,True,9
monte_carlo,mejor,9,36,3,2.6699999580159783e-05,64,3.8671875,True,9
monte_carlo,mejor,9,36,4,2.8599999495781958e-05,64,3.8671875,True,9
monte_carlo,mejor,10,45,0,2.7999994927085936e-05,81,3.8984375,True,10
monte_carlo,mejor,10,45,1,4.7799992898944765e-05,81,3.8984375,True,10
monte_carlo,mejor,10,45,2,2.710000262595713e-05,81,3.8984375,True,10
monte_carlo,mejor,10,45,3,3.0200004403013736e-05,81,3.8984375,True,10
monte_carlo,mejor,10,45,4,2.4900000425986946e-05,81,3.8984375,True,10
monte_carlo,mejor,11,55,0,2.59000007645227e-05,100,3.9140625,True,11
monte_carlo,mejor,11,55,1,3.01000036415644e-05,100,3.9140625,True,11
monte_carlo,mejor,11,55,2,3.819999983534217e-05,100,3.9140625,True,11
monte_carlo,mejor,11,55,3,3.060000017285347e-05,100,3.9140625,True,11
monte_carlo,mejor,11,55,4,2.5699999241624027e-05,100,3.9140625,True,11
monte_carlo,mejor,12,66,0,2.609999501146376e-05,121,3.9140625,True,12
monte_carlo,mejor,12,66,1,2.8599999495781958e-05,121,3.9140625,True,12
monte_carlo,mejor,12,66,2,3.499999729683623e-05,121,3.9140625,True,12
monte_carlo,mejor,12,66,3,2.9599999834317714e-05,121,3.9140625,True,12
monte_carlo,mejor,12,66,4,3.1600000511389226e-05,121,3.9140625,True,12
monte_carlo,mejor,13,78,0,2.7499998395796865e-05,144,3.9921875,True,13
monte_carlo,mejor,13,78,1,3.070000093430281e-05,144,3.9921875,True,13
monte_carlo,mejor,13,78,2,3.1600000511389226e-05,144,3.9921875,True,13
monte_carlo,mejor,13,78,3,3.0800001695752144e-05,144,3.9921875,True,13
monte_carlo,mejor,13,78,4,3.060000017285347e-05,144,3.9921875,True,13
monte_carlo,mejor,14,91,0,2.939999831141904e-05,169,4.0546875,True,14
monte_carlo,mejor,14,91,1,3.359999391250312e-05,169,4.0546875,True,14
monte_carlo,mejor,14,91,2,3.060000017285347e-05,169,4.0546875,True,14
monte_carlo,mejor,14,91,3,3.4699995012488216e-05,169,4.0546875,True,14
monte_carlo,mejor,14,91,4,3.0199997127056122e-05,169,4.0546875,True,14
monte_carlo,mejor,15,105,0,0.00016969999705906957,196,4.0703125,True,15
monte_carlo,mejor,15,105,1,3.399999695830047e-05,196,4.0703125,True,15
monte_carlo,mejor,15,105,2,3.220000508008525e-05,196,4.0703125,True,15
monte_carlo,mejor,15,105,3,4.419999459059909e-05,196,4.0703125,True,15
monte_carlo,mejor,15,105,4,3.190000279573724e-05,196,4.0703125,True,15
monte_carlo,mejor,16,120,0,3.759999526664615e-05,225,4.0703125,True,16
monte_carlo,mejor,16,120,1,5.3499999921768904e-05,225,4.0703125,True,16
monte_carlo,mejor,16,120,2,3.3700001949910074e-05,225,4.0703125,True,16
monte_carlo,mejor,16,120,3,3.260000084992498e-05,225,4.0703125,True,16
monte_carlo,mejor,16,120,4,3.310000465717167e-05,225,4.0703125,True,16
monte_carlo,mejor,17,136,0,3.380000271135941e-05,256,4.0859375,True,17
monte_carlo,mejor,17,136,1,3.5099998058285564e-05,256,4.0859375,True,17
monte_carlo,mejor,17,136,2,3.499999729683623e-05,256,4.0859375,True,17
monte_carlo,mejor,17,136,3,3.68999972124584e-05,256,4.0859375,True,17
monte_carlo,mejor,17,136,4,3.4900003811344504e-05,256,4.0859375,True,17
monte_carlo,mejor,18,153,0,4.7599998652003706e-05,289,4.1484375,True,18
monte_carlo,mejor,18,153,1,4.960000660503283e-05,289,4.1484375,True,18
monte_carlo,mejor,18,153,2,4.980000085197389e-05,289,4.1484375,True,18
monte_carlo,mejor,18,153,3,4.820000322069973e-05,289,4.1484375,True,18
monte_carlo,mejor,18,153,4,5.4100004490464926e-05,289,4.1484375,True,18
monte_carlo,mejor,19,171,0,5.950000195298344e-05,324,5.9375,True,19
monte_carlo,mejor,19,171,1,6.089999806135893e-05,324,5.9375,True,19
monte_carlo,mejor,19,171,2,7.240000559249893e-05,324,5.9375,True,19
monte_carlo,mejor,19,171,3,7.429999823216349e-05,324,5.9375,True,19
monte_carlo,mejor,19,171,4,6.380000559147447e-05,324,5.9375,True,19
monte_carlo,mejor,20,190,0,6.0000005760230124e-05,361,5.9375,True,20
monte_carlo,mejor,20,190,1,4.189999890513718e-05,361,5.9375,True,20
monte_carlo,mejor,20,190,2,4.289999924367294e-05,361,5.9375,True,20
monte_carlo,mejor,20,190,3,4.2599996959324926e-05,361,5.9375,True,20
monte_carlo,mejor,20,190,4,4.230000195093453e-05,361,5.9375,True,20
monte_carlo,mejor,21,210,0,4.27999984822236e-05,400,5.953125,True,21
monte_carlo,mejor,21,210,1,4.409999382914975e-05,400,5.953125,True,21
monte_carlo,mejor,21,210,2,4.340000305091962e-05,400,5.953125,True,21
monte_carlo,mejor,21,210,3,4.269999772077426e-05,400,5.953125,True,21
monte_carlo,mejor,21,210,4,4.310000076657161e-05,400,5.953125,True,21
monte_carlo,mejor,22,231,0,5.199999577598646e-05,441,5.953125,True,22
monte_carlo,mejor,22,231,1,4.6799999836366624e-05,441,5.953125,True,22
monte_carlo,mejor,22,231,2,4.560000525088981e-05,441,5.953125,True,22
monte_carlo,mejor,22,231,3,4.67000063508749e-05,441,5.953125,True,22
monte_carlo,mejor,22,231,4,4.53000029665418e-05,441,5.953125,True,22
monte_carlo,mejor,23,253,0,4.709999484475702e-05,484,6.0,True,23
monte_carlo,mejor,23,253,1,4.8099995183292776e-05,484,6.0,True,23
monte_carlo,mejor,23,253,2,9.729999874252826e-05,484,6.0,True,23
monte_carlo,mejor,23,253,3,5.8999998145736754e-05,484,6.0,True,23
monte_carlo,mejor,23,253,4,8.900000102585182e-05,484,6.0,True,23
monte_carlo,mejor,24,276,0,5.199999577598646e-05,529,6.0,True,24
monte_carlo,mejor,24,276,1,5.0900001951958984e-05,529,6.0,True,24
monte_carlo,mejor,24,276,2,5.270000110613182e-05,529,6.0,True,24
monte_carlo,mejor,24,276,3,4.9200003559235483e-05,529,6.0,True,24
monte_carlo,mejor,24,276,4,4.959999932907522e-05,529,6.0,True,24
monte_carlo,mejor,25,300,0,7.439999899361283e-05,576,6.015625,True,25
monte_carlo,mejor,25,300,1,5.8099998568650335e-05,576,6.015625,True,25
monte_carlo,mejor,25,300,2,8.849999721860513e-05,576,6.015625,True,25
monte_carlo,mejor,25,300,3,9.159999899566174e-05,576,6.015625,True,25
monte_carlo,mejor,25,300,4,6.130000110715628e-05,576,6.015625,True,25
monte_carlo,mejor,26,325,0,5.560000136028975e-05,625,6.015625,True,26
monte_carlo,mejor,26,325,1,5.390000296756625e-05,625,6.015625,True,26
monte_carlo,mejor,26,325,2,6.049999501556158e-05,625,6.015625,True,26
monte_carlo,mejor,26,325,3,5.6400000175926834e-05,625,6.015625,True,26
monte_carlo,mejor,26,325,4,5.480000254465267e-05,625,6.015625,True,26
monte_carlo,peor,4,3,0,0.0038240000067162327,9507,3.34375,False,0
monte_carlo,peor,4,3,1,0.004190299994661473,9507,3.34375,False,0
monte_carlo,peor,4,3,2,0.00456809999741381,9507,3.34375,False,0
monte_carlo,peor,4,3,3,0.004696100004366599,9507,3.34375,False,0
monte_carlo,peor,4,3,4,0.004849199998716358,9507,3.34375,False,0
monte_carlo,peor,5,4,0,0.005206399997405242,11588,3.359375,False,0
monte_carlo,peor,5,4,1,0.005239899997832254,11588,4.0458984375,False,0
monte_carlo,peor,5,4,2,0.004141500001423992,11588,3.4521484375,False,0
monte_carlo,peor,5,4,3,0.005180699998163618,11588,3.359375,False,0
monte_carlo,peor,5,4,4,0.005645999997796025,11588,3.359375,False,0
monte_carlo,peor,6,8,0,0.006932899996172637,26636,3.859375,False,0
monte_carlo,peor,6,8,1,0.0070877000034670345,26636,3.859375,False,0
monte_carlo,peor,6,8,2,0.007327499995881226,26636,3.859375,False,0
monte_carlo,peor,6,8,3,0.007160999994084705,26636,3.859375,False,0
monte_carlo,peor,6,8,4,0.006526800003484823,26636,3.859375,False,0
monte_carlo,peor,7,10,0,0.007864799998060334,30842,3.875,False,0
monte_carlo,peor,7,10,1,0.007035499998892192,30842,3.875,False,0
monte_carlo,peor,7,10,2,0.006613099998503458,30842,3.875,False,0
monte_carlo,peor,7,10,3,0.006401799997547641,30842,3.875,False,0
monte_carlo,peor,7,10,4,0.006496300004073419,30842,3.875,False,0
monte_carlo,peor,8,15,0,0.009625000006053597,51630,3.875,False,0
monte_carlo,peor,8,15,1,0.010968599999614526,51630,3.875,False,0
